0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.6129264603416689,-0.3379439718854365,-0.22941573387056183,-0.344019061867551,-1.6476472794977026
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.9386833563654257,-0.3379439718854365,-0.22941573387056183,-0.013907249591399827,-1.2656986695422001
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.25809815319240625,-0.3379439718854365,-0.22941573387056183,-0.6870258668107393,-1.0813096854257507
1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.3782187761851734,-0.3379439718854365,-0.22941573387056183,-0.7360268389454806,-0.2779005403469346
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.9723955115642379,-0.3379439718854365,-0.22941573387056183,1.5463868631200963,1.0259929901908156
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.30236642698784616,2.9590703879724805,-0.22941573387056183,0.1898336345477874,-1.2525280278195963
0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.2736768285566227,-0.3379439718854365,-0.22941573387056183,0.36262653628608504,0.4859966795640708
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.5594216103787888,-0.3379439718854365,-0.22941573387056183,-0.715394850678221,-0.5149720913537984
0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.61841788197671,-0.3379439718854365,-0.22941573387056183,-1.1486666042906697,1.1313581239716444
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.34952917775395,-0.3379439718854365,-0.22941573387056183,-0.973294704018964,-0.23838861517912388
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.10639345479775145,-0.3379439718854365,-0.22941573387056183,-0.27954409853236517,2.211350745225134
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.29602432779106985,-0.3379439718854365,-0.22941573387056183,-1.3936714649643758,1.2498938994750761
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0819600159603773,-0.3379439718854365,-0.22941573387056183,-0.6534988858764428,-0.5281427330764017
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.6697946521426652,-0.3379439718854365,-0.22941573387056183,1.6418098088561717,-0.9364326264771116
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.4106535291487958,-0.3379439718854365,-0.22941573387056183,-0.3801250413352548,-0.39643631585036626
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7722085199742915,-0.3379439718854365,-0.22941573387056183,-0.7798698140134067,0.7625801557387448
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.638210576740778,-0.3379439718854365,-0.22941573387056183,-0.5967609181414792,3.080613098916968
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.6689861147749282,-0.3379439718854365,-0.22941573387056183,-0.1531731703954009,0.40697282922844935
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.7954066967704738,-0.3379439718854365,-0.22941573387056183,1.3478039760477243,0.275266412002414
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.5813002447457836,-0.3379439718854365,-0.22941573387056183,-0.13254118212814153,-0.11985283967569223
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.3179451023520625,-0.3379439718854365,-0.22941573387056183,-0.9191357348174082,-1.213016102651786
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.0819600159603773,-0.3379439718854365,-0.22941573387056183,0.41162750842082635,1.210381974307265
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.4287870089833918,-0.3379439718854365,-0.22941573387056183,-0.16864716159584572,-0.7520436423606622
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.6023703417450412,-0.3379439718854365,-0.22941573387056183,0.7881612942983113,-0.7783849258058692
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.1135440913622652,-0.3379439718854365,-0.22941573387056183,-1.3704604781637086,0.6572150219579168
1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.4759497597494955,-0.3379439718854365,-0.22941573387056183,0.17951764041415755,2.3298865207285657
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.293938388188143,-0.3379439718854365,-0.22941573387056183,-1.587096354969933,-1.1735041774839754
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.4127394687517227,-0.3379439718854365,-0.22941573387056183,0.44515448935512325,-0.5808252999668161
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.5834283245427083,-0.3379439718854365,-0.22941573387056183,0.6695273617615696,-1.3183812364326142
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.7153403281732951,-0.3379439718854365,-0.22941573387056183,0.26462459201660304,3.673291976434127
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.315817022555138,-0.3379439718854365,-0.22941573387056183,0.8139512796323856,1.5001360922045432
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.8080487549700285,-0.3379439718854365,-0.22941573387056183,-0.42138901786977395,-1.1603335357613715
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.4085254493518715,-0.3379439718854365,-0.22941573387056183,-0.006170253991177239,-0.6203372251346269
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.2728682911888854,-0.3379439718854365,-0.22941573387056183,0.2517295993495659,0.5386792464544847
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.28551034938843983,-0.3379439718854365,-0.22941573387056183,1.7475487487258763,-0.8047262092510762
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0924739943630075,-0.3379439718854365,-0.22941573387056183,1.1672740787092042,0.10404806960856784
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.49408323958409145,-0.3379439718854365,-0.22941573387056183,-0.3001760867996246,0.22258384511199997
0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4393009873860215,-0.3379439718854365,-0.22941573387056183,0.47352347322260485,0.6045324550675024
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.0566758995612682,-0.3379439718854365,-0.22941573387056183,-0.8623977670824445,-1.3052105947100108
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5488654917821612,-0.3379439718854365,4.358898943540674,0.3987325157537892,1.0918461988038333
0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.10430751519482458,-0.3379439718854365,-0.22941573387056183,-1.3266175030957823,-0.7125317171928515
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0798319361634525,-0.3379439718854365,-0.22941573387056183,0.7391603221635706,-0.2120473317339169
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.3010890247526563,-0.3379439718854365,4.358898943540674,-1.0429276644209649,-0.0013170641722600918
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.820690813169583,-0.3379439718854365,-0.22941573387056183,0.21304462134845445,-0.3437537489599523
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.2800189277533986,-0.3379439718854365,-0.22941573387056183,1.3529619731145388,-0.7125317171928515
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.5497161693438959,-0.3379439718854365,-0.22941573387056183,0.46836547615579033,-0.3305831072373486
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.902843121369689,-0.3379439718854365,-0.22941573387056183,-0.6096559108085163,0.8284333643517625
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.516004014145084,-0.3379439718854365,-0.22941573387056183,0.7907402928317192,-0.5413133747990054
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.4414290671829462,-0.3379439718854365,-0.22941573387056183,1.979658616732545,-0.8310674926962831
0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9997655675662739,-0.3379439718854365,-0.22941573387056183,0.9790071857704613,0.35429026233803534
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.9471113951651287,-0.3379439718854365,-0.22941573387056183,0.5276824424241607,-1.5686234291620815
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.5813002447457836,-0.3379439718854365,-0.22941573387056183,-1.0042426864198533,-0.40960695757297
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.6613666133429628,-0.3379439718854365,-0.22941573387056183,-1.1486666042906697,-0.06717027278527779
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.3128804053904759,-0.3379439718854365,-0.22941573387056183,-0.021644245191622048,0.3806315457832424
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.34450662098636137,2.9590703879724805,-0.22941573387056183,-0.5374439518731083,-0.22521797345652064
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.216808636755626,-0.3379439718854365,-0.22941573387056183,-1.1538246013574842,0.14355999477637857
0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.3432292187511716,-0.3379439718854365,-0.22941573387056183,-0.8443447773485925,-1.5027702205490638
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.5370741111443416,-0.3379439718854365,-0.22941573387056183,-0.6973418609443691,-0.7915555675284724
0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.304452366590773,-0.3379439718854365,-0.22941573387056183,-1.0274536732205204,-0.2515592569017276
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.6563440565753738,-0.3379439718854365,-0.22941573387056183,-1.0429276644209649,-0.7915555675284724
0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.1611757069958211,-0.3379439718854365,-0.22941573387056183,0.8345832678996453,1.157699407416851
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.5973477849774524,-0.3379439718854365,-0.22941573387056183,0.8603732532337196,2.1323268948895127
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.08110933839864228,-0.3379439718854365,-0.22941573387056183,-0.3698090472016253,0.05136550271815388
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.9681814921643863,-0.3379439718854365,-0.22941573387056183,-1.068717649755039,0.499167321286674
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.11694957339437902,-0.3379439718854365,-0.22941573387056183,-0.5322859548062934,0.22258384511199997
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.01581310779794258,-0.3379439718854365,-0.22941573387056183,-0.14027817772836376,0.35429026233803534
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.2041665785560716,-0.3379439718854365,-0.22941573387056183,-0.5503389445401455,-1.2788693112648035
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.4709272029819068,-0.3379439718854365,-0.22941573387056183,-1.3885134678975608,-0.5939959416894194
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.9070571407695404,-0.3379439718854365,-0.22941573387056183,-1.0893496380222984,0.5913618133448991
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.093751396598197,-0.3379439718854365,-0.22941573387056183,-1.3524074884298565,-0.7783849258058692
1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.3790273135529107,-0.3379439718854365,-0.22941573387056183,0.4993134585566792,0.44648475439626006
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.4401516649477564,2.9590703879724805,-0.22941573387056183,-0.9165567362840008,1.210381974307265
0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.19067384279478186,-0.3379439718854365,-0.22941573387056183,-0.4420210061370333,-0.5413133747990054
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.2631628501539927,-0.3379439718854365,-0.22941573387056183,-0.14801517332858596,-0.7652142840832654
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.030541105600424202,-0.3379439718854365,-0.22941573387056183,-0.2872810941325874,0.10404806960856784
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.5383515133795312,-0.3379439718854365,-0.22941573387056183,0.17435964334734297,0.8811159312421765
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.2673768695538443,-0.3379439718854365,-0.22941573387056183,-0.560654938673775,-1.4237463702134423
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.6339965573409263,-0.3379439718854365,-0.22941573387056183,0.39099552015356737,1.552818659094957
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.4055888321872095,2.9590703879724805,-0.22941573387056183,0.7236863309631254,0.5255086047318814
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.10090203316271,-0.3379439718854365,-0.22941573387056183,-0.9603997113519269,-0.8837500595866976
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.330587160551617,-0.3379439718854365,-0.22941573387056183,-0.9397677230846675,-0.8837500595866976
0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.5770862253459323,-0.3379439718854365,-0.22941573387056183,-0.006170253991177239,-0.3042418237921416
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.7659085609715133,-0.3379439718854365,-0.22941573387056183,2.750779178221367,2.514275504845016
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.7532665027719586,-0.3379439718854365,-0.22941573387056183,0.4090485098874191,-0.7783849258058692
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.9850375697637923,-0.3379439718854365,-0.22941573387056183,1.0073761696379429,0.28843705372501766
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.4295955463511292,-0.3379439718854365,-0.22941573387056183,0.41678550548764165,1.210381974307265
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.15696168759596982,-0.3379439718854365,-0.22941573387056183,0.7597923104308296,1.407941600146318
0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.8480608691716192,-0.3379439718854365,-0.22941573387056183,-0.7876068096136293,-0.9100913430319045
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.6697946521426652,-0.3379439718854365,-0.22941573387056183,-0.40849402520273675,-0.05399963106267453
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.6605580759752252,-0.3379439718854365,-0.22941573387056183,0.7082123397626809,0.14355999477637857
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.48859181794905,-0.3379439718854365,-0.22941573387056183,-0.7747118169465921,-0.7388730006380585
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.15274766819611824,-0.3379439718854365,-0.22941573387056183,-1.0712966482884467,0.4333141126736563
0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.5467795521792342,-0.3379439718854365,-0.22941573387056183,-0.07838221292658562,1.3289177498106974
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.060039241399384664,-0.3379439718854365,-0.22941573387056183,3.3697388262391508,-0.9891151933675255
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.8143487139728067,-0.3379439718854365,-0.22941573387056183,-0.6173929064087386,-0.22521797345652064
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.11694957339437902,-0.3379439718854365,-0.22941573387056183,-0.6999208594777765,-0.7652142840832654
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.5636356297786402,-0.3379439718854365,-0.22941573387056183,-1.2337735558931149,-0.42277759929557374
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.5855142641456348,-0.3379439718854365,-0.22941573387056183,-0.47554798707132984,-0.06717027278527779
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.357957216553653,-0.3379439718854365,-0.22941573387056183,-0.511653966539034,0.4201434709510531
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.7519891005367692,-0.3379439718854365,-0.22941573387056183,1.7913917237938022,-0.19887669001131317
0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.12537761219408217,-0.3379439718854365,-0.22941573387056183,-1.1331926130902248,0.7098975888483309
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.3010890247526563,-0.3379439718854365,-0.22941573387056183,-1.4994104048340802,2.5801287134580337
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.005256989201315021,2.9590703879724805,4.358898943540674,1.41227893938291,-1.1471628940387684
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.2863188867561772,-0.3379439718854365,-0.22941573387056183,0.2800985832170475,1.3684296749785079
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.27916825019166386,-0.3379439718854365,-0.22941573387056183,-0.6148139078753313,0.6045324550675024
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.9829094899668676,2.9590703879724805,-0.22941573387056183,-0.5426019489399233,-0.6993610754702477
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.8459749295686922,-0.3379439718854365,-0.22941573387056183,1.5257548748528371,1.4211122418689217
0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.4772271619846851,-0.3379439718854365,-0.22941573387056183,3.2639998863694455,0.09087742788596459
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0376917421649372,2.9590703879724805,-0.22941573387056183,0.5302614409575681,-1.89788947222717
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.601561804377304,-0.3379439718854365,-0.22941573387056183,-0.19185814839651238,0.9074572146873839
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.9850375697637923,-0.3379439718854365,4.358898943540674,-0.33628206626732876,-0.9891151933675255
0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5109393171834975,-0.3379439718854365,-0.22941573387056183,0.2491506008161586,2.2376920286703417
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.4919972999811644,-0.3379439718854365,4.358898943540674,-0.14543617479517867,-0.31741246551474533
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.9218272787660194,-0.3379439718854365,4.358898943540674,-0.733447840412073,0.011853577550343166
0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.496211319381016,-0.3379439718854365,-0.22941573387056183,1.7862337267269877,-1.068139043703147
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.4064395097489444,-0.3379439718854365,-0.22941573387056183,0.23883460668252876,0.4333141126736563
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.15696168759596982,-0.3379439718854365,-0.22941573387056183,0.41936450402104897,-1.1866748192065786
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.917613259366168,-0.3379439718854365,-0.22941573387056183,0.3316785538851961,-0.7652142840832654
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.1957385397563682,-0.3379439718854365,-0.22941573387056183,0.15888565214689854,-0.5018014496311947
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.31922250458725215,-0.3379439718854365,-0.22941573387056183,0.586999408692532,1.3289177498106974
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.482291858946272,-0.3379439718854365,-0.22941573387056183,-0.17896315572947522,-1.5686234291620815
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.7701225803713648,-0.3379439718854365,-0.22941573387056183,1.1646950801757967,-0.08034091450788151
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.7258543065759251,-0.3379439718854365,-0.22941573387056183,1.5695978499207632,-0.9100913430319045
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0979654159980483,-0.3379439718854365,-0.22941573387056183,-1.4039874590980053,2.659152563793654
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.103030112959635,2.9590703879724805,-0.22941573387056183,0.1537276550800832,-0.39643631585036626
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.5307320119475651,-0.3379439718854365,-0.22941573387056183,-0.2614911087985131,0.5781911716222954
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.917613259366168,2.9590703879724805,-0.22941573387056183,2.913256085826035,0.5386792464544847
1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.205443980791261,-0.3379439718854365,-0.22941573387056183,-1.569043365236081,-0.3437537489599523
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.513067396980422,-0.3379439718854365,-0.22941573387056183,-0.823712789081333,0.6308737385127094
